Datetime,Venue,Temperature,Rainfall,Humidity,Wind speed avg,Wind direction avg,Games
25/08/2018 2:00,Tsujido,27.5,0,,7.9,SSW,paralympic
25/08/2018 3:00,Tsujido,27.4,0,,7.2,SSW,paralympic
25/08/2018 4:00,Tsujido,27.3,0,,6,SSW,paralympic
25/08/2018 5:00,Tsujido,27.7,0,,8.9,SSW,paralympic
25/08/2018 6:00,Tsujido,28.2,0,,7.7,SSW,paralympic
25/08/2018 7:00,Tsujido,28.5,0,,6.8,SSW,paralympic
25/08/2018 8:00,Tsujido,28.8,0,,6.1,SSW,paralympic
25/08/2018 9:00,Tsujido,29.5,0,,6.8,SSW,paralympic
25/08/2018 10:00,Tsujido,30,0,,5.6,SSW,paralympic
25/08/2018 11:00,Tsujido,30.6,0,,5.9,SW,paralympic
25/08/2018 12:00,Tsujido,30.8,0,,6.3,SSW,paralympic
25/08/2018 13:00,Tsujido,30.7,0,,7,SSW,paralympic
25/08/2018 14:00,Tsujido,31.2,0,,5.8,SW,paralympic
25/08/2018 15:00,Tsujido,30.9,0,,5.3,SW,paralympic
25/08/2018 16:00,Tsujido,30.3,0,,5.9,SSW,paralympic
25/08/2018 17:00,Tsujido,29.8,0,,3.4,SW,paralympic
25/08/2018 18:00,Tsujido,29.8,0,,2.1,SW,paralympic
25/08/2018 19:00,Tsujido,28.7,0,,2.9,SSW,paralympic
25/08/2018 20:00,Tsujido,28.5,0,,3.1,SSW,paralympic
25/08/2018 21:00,Tsujido,28.5,0,,3,SW,paralympic
25/08/2018 22:00,Tsujido,28.7,0,,1,WNW,paralympic
25/08/2018 23:00,Tsujido,29.6,0,,1.4,NNW,paralympic
26/08/2018 0:00,Tsujido,28.1,0,,0.4,WNW,paralympic
26/08/2018 1:00,Tsujido,27.7,0,,1.2,NNW,paralympic
26/08/2018 2:00,Tsujido,27.8,0,,1.1,NNW,paralympic
26/08/2018 3:00,Tsujido,27.4,0,,1.4,NW,paralympic
26/08/2018 4:00,Tsujido,27.2,0,,0.3,NE,paralympic
26/08/2018 5:00,Tsujido,26.9,0,,0.3,SSE,paralympic
26/08/2018 6:00,Tsujido,27.2,0,,0.1,0,paralympic
26/08/2018 7:00,Tsujido,27.7,0,,2.3,SSW,paralympic
26/08/2018 8:00,Tsujido,28.5,0,,1.4,S,paralympic
26/08/2018 9:00,Tsujido,29.5,0,,1.9,S,paralympic
26/08/2018 10:00,Tsujido,30.9,0,,2.3,S,paralympic
26/08/2018 11:00,Tsujido,32.1,0,,1.8,SSE,paralympic
26/08/2018 12:00,Tsujido,32.6,0,,1.6,SSE,paralympic
26/08/2018 13:00,Tsujido,33,0,,1.5,SSE,paralympic
26/08/2018 14:00,Tsujido,33,0,,1.6,SSE,paralympic
